seqnames	start	end	name	peakId.An_kdmB_20h_HA_1	overlap.An_kdmB_20h_HA_1	peakEnrichment.An_kdmB_20h_HA_1	peakPval.An_kdmB_20h_HA_1	peakId.An_sntB_20h_HA_1	overlap.An_sntB_20h_HA_1	peakEnrichment.An_sntB_20h_HA_1	peakPval.An_sntB_20h_HA_1	peakId.An_ecoA_20h_HA_1	overlap.An_ecoA_20h_HA_1	peakEnrichment.An_ecoA_20h_HA_1	peakPval.An_ecoA_20h_HA_1	peakId.An_rpdA_20h_HA_1	overlap.An_rpdA_20h_HA_1	peakEnrichment.An_rpdA_20h_HA_1	peakPval.An_rpdA_20h_HA_1
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1880	TRUE	7.92013	85.0229	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1881	TRUE	3.84346	11.61601	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1882	TRUE	3.40622	9.14323	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1751	TRUE	2.55746	13.22165	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1752	TRUE	3.16498	47.12238	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1413	TRUE	2.8156	6.22026	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1414	TRUE	5.07734	35.24299	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1415	TRUE	2.76954	6.24402	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1416	TRUE	4.02414	16.44256	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3628707	3634781	peak_region_2659	An_kdmB_20h_HA_1_withCtrl_peak_1883	TRUE	13.30862	117.61155	An_sntB_20h_HA_1_withCtrl_peak_1753	TRUE	4.84642	70.36349	An_ecoA_20h_HA_1_withCtrl_peak_1417	TRUE	4.6902	22.32065	An_rpdA_20h_HA_1_withCtrl_peak_2537	TRUE	3.7281	69.42139
ChrVIII_A_nidulans_FGSC_A4	3637548	3637973	peak_region_2660	An_kdmB_20h_HA_1_withCtrl_peak_1884	TRUE	3.13718	8.2298	An_sntB_20h_HA_1_withCtrl_peak_1754	TRUE	2.16436	9.73306	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2538	TRUE	2.3481	10.0798
ChrVIII_A_nidulans_FGSC_A4	3639966	3640473	peak_region_2661	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2539	TRUE	2.31864	10.393
ChrVIII_A_nidulans_FGSC_A4	3640636	3641074	peak_region_2662	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_1418	TRUE	2.36343	3.98419	An_rpdA_20h_HA_1_withCtrl_peak_2540	TRUE	2.40662	11.57247
ChrVIII_A_nidulans_FGSC_A4	3643826	3644681	peak_region_2663	An_kdmB_20h_HA_1_withCtrl_peak_1885	TRUE	8.48279	60.94747	An_sntB_20h_HA_1_withCtrl_peak_1755	TRUE	3.60505	39.41029	An_ecoA_20h_HA_1_withCtrl_peak_1419	TRUE	3.64177	12.90323	An_rpdA_20h_HA_1_withCtrl_peak_2541	TRUE	4.86811	74.58675
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1886	TRUE	1.9164	2.82057	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1420	TRUE	2.65732	5.87461	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1886	TRUE	1.9164	2.82057	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1421	TRUE	3.13663	8.63633	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1886	TRUE	1.9164	2.82057	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1422	TRUE	2.8	6.17112	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1887	TRUE	4.50472	19.51252	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1420	TRUE	2.65732	5.87461	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1887	TRUE	4.50472	19.51252	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1421	TRUE	3.13663	8.63633	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3648255	3650850	peak_region_2664	An_kdmB_20h_HA_1_withCtrl_peak_1887	TRUE	4.50472	19.51252	An_sntB_20h_HA_1_withCtrl_peak_1756	TRUE	3.07841	26.1577	An_ecoA_20h_HA_1_withCtrl_peak_1422	TRUE	2.8	6.17112	An_rpdA_20h_HA_1_withCtrl_peak_2542	TRUE	3.72997	37.57496
ChrVIII_A_nidulans_FGSC_A4	3651719	3652108	peak_region_2665	NA	FALSE	NA	NA	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2543	TRUE	2.01266	7.36256
ChrVIII_A_nidulans_FGSC_A4	3652595	3653456	peak_region_2666	An_kdmB_20h_HA_1_withCtrl_peak_1888	TRUE	3.94064	13.31883	An_sntB_20h_HA_1_withCtrl_peak_1757	TRUE	1.63173	3.98917	An_ecoA_20h_HA_1_withCtrl_peak_1423	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_2544	TRUE	3.27345	28.07891
ChrVIII_A_nidulans_FGSC_A4	3652595	3653456	peak_region_2666	An_kdmB_20h_HA_1_withCtrl_peak_1888	TRUE	3.94064	13.31883	An_sntB_20h_HA_1_withCtrl_peak_1758	TRUE	2.49683	14.3387	An_ecoA_20h_HA_1_withCtrl_peak_1423	TRUE	3.23168	9.19376	An_rpdA_20h_HA_1_withCtrl_peak_2544	TRUE	3.27345	28.07891
ChrVIII_A_nidulans_FGSC_A4	3668425	3668708	peak_region_2667	An_kdmB_20h_HA_1_withCtrl_peak_1889	TRUE	2.46168	4.6642	NA	FALSE	NA	NA	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2545	TRUE	1.67001	4.11714
ChrVIII_A_nidulans_FGSC_A4	3671689	3672118	peak_region_2668	An_kdmB_20h_HA_1_withCtrl_peak_1890	TRUE	3.87096	10.90627	An_sntB_20h_HA_1_withCtrl_peak_1759	TRUE	1.83395	5.7137	An_ecoA_20h_HA_1_withCtrl_peak_1424	TRUE	3.53444	9.08633	An_rpdA_20h_HA_1_withCtrl_peak_2546	TRUE	2.15465	8.8776
ChrVIII_A_nidulans_FGSC_A4	3679704	3680270	peak_region_2669	An_kdmB_20h_HA_1_withCtrl_peak_1891	TRUE	4.33468	13.86236	An_sntB_20h_HA_1_withCtrl_peak_1760	TRUE	2.8434	16.12672	An_ecoA_20h_HA_1_withCtrl_peak_1425	TRUE	3.04693	6.74021	An_rpdA_20h_HA_1_withCtrl_peak_2547	TRUE	3.99925	31.85895
ChrVIII_A_nidulans_FGSC_A4	3683813	3684641	peak_region_2670	An_kdmB_20h_HA_1_withCtrl_peak_1892	TRUE	4.62857	16.46649	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_1426	TRUE	2.34914	3.9453	An_rpdA_20h_HA_1_withCtrl_peak_2548	TRUE	2.25999	9.63503
ChrVIII_A_nidulans_FGSC_A4	3683813	3684641	peak_region_2670	An_kdmB_20h_HA_1_withCtrl_peak_1892	TRUE	4.62857	16.46649	NA	FALSE	NA	NA	An_ecoA_20h_HA_1_withCtrl_peak_1426	TRUE	2.34914	3.9453	An_rpdA_20h_HA_1_withCtrl_peak_2549	TRUE	2.36435	9.92463
ChrVIII_A_nidulans_FGSC_A4	3691756	3692135	peak_region_2671	An_kdmB_20h_HA_1_withCtrl_peak_1893	TRUE	4.00123	11.31831	An_sntB_20h_HA_1_withCtrl_peak_1761	TRUE	2.66729	14.95457	An_ecoA_20h_HA_1_withCtrl_peak_1427	TRUE	2.33838	4.41734	An_rpdA_20h_HA_1_withCtrl_peak_2550	TRUE	2.74083	18.23452
ChrVIII_A_nidulans_FGSC_A4	3694125	3694581	peak_region_2672	An_kdmB_20h_HA_1_withCtrl_peak_1894	TRUE	5.76836	26.32928	An_sntB_20h_HA_1_withCtrl_peak_1762	TRUE	3.24203	25.90427	An_ecoA_20h_HA_1_withCtrl_peak_1428	TRUE	2.69062	6.30741	An_rpdA_20h_HA_1_withCtrl_peak_2551	TRUE	3.21562	28.71163
ChrVIII_A_nidulans_FGSC_A4	3706626	3707202	peak_region_2673	An_kdmB_20h_HA_1_withCtrl_peak_1895	TRUE	3.74603	11.2775	An_sntB_20h_HA_1_withCtrl_peak_1763	TRUE	2.42016	11.57247	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2552	TRUE	2.93087	19.22659
ChrVIII_A_nidulans_FGSC_A4	3708562	3709261	peak_region_2674	An_kdmB_20h_HA_1_withCtrl_peak_1896	TRUE	3.44078	9.95305	An_sntB_20h_HA_1_withCtrl_peak_1764	TRUE	2.17443	8.8776	NA	FALSE	NA	NA	An_rpdA_20h_HA_1_withCtrl_peak_2553	TRUE	2.44165	12.82366
